assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,2,None,None,0,462635,None,,0,0,0,0,0.3,172,23,None,,0,4,1.0,1.0,1,Joe,1.0,0,0,0.1,196,22,242,False,0.2,187,19,6,,None,55,0,0,None,0,,462635.jpg,1.0,0,0,Gelhardt,0.7,False,None,a,11,2,0.0,515,37,1,731,731,1868,1868,0.2,0.2,Gelhardt,0
0,0,0,None,None,0,477547,None,,0,0,0,0,0.0,239,100,None,,0,2,0.5,0.5,0,Leo Fuhr,0.0,0,0,0.0,255,103,243,False,0.0,246,102,0,,None,40,0,0,None,0,,477547.jpg,0.0,0,0,Hjelde,0.2,False,None,a,11,2,0.0,197,78,0,179,179,404,404,0.0,0.0,Hjelde,0
0,0,13,None,None,0,224209,None,,0,0,0,0,1.9,117,37,None,,0,2,1.8,1.8,2,Rasmus,2.0,1,0,1.9,130,50,244,False,13.2,95,48,90,,None,50,0,0,None,0,,224209.jpg,2.0,0,0,Kristensen,0.6,False,None,a,11,2,4.0,102,30,2,736,736,1202,1202,0.4,0.4,Kristensen,0
0,0,15,None,None,0,234370,None,,0,0,0,0,11.8,71,44,None,,0,3,1.1,1.1,2,Marc,2.0,1,0,4.1,68,37,245,False,12.0,102,37,72,,None,50,0,0,None,0,,234370.jpg,2.0,0,0,Roca Junqué,0.1,False,None,a,11,2,17.0,56,34,2,136,136,229,229,0.4,0.4,Roca,0
0,0,4,None,None,0,427637,None,,0,0,0,0,2.0,116,68,None,,0,3,1.5,1.5,2,Brenden,2.0,1,0,2.2,121,57,246,False,3.6,153,64,84,,None,55,0,0,None,0,,427637.jpg,2.0,0,0,Aaronson,1.1,False,None,a,11,2,16.0,60,36,2,4598,4598,1384,1384,0.4,0.4,Aaronson,0
0,0,0,None,None,0,470294,None,,0,0,0,0,0.0,394,136,None,,0,3,0.5,0.5,0,Darko,0.0,0,0,0.0,401,136,247,False,0.0,395,132,0,,None,45,0,0,None,0,,470294.jpg,0.0,0,0,Gyabi,0.1,False,None,a,11,2,0.0,372,123,0,80,80,169,169,0.0,0.0,Gyabi,0
0,0,7,None,None,0,200785,None,,0,0,0,0,12.0,68,42,None,,0,3,1.1,1.1,1,Tyler,1.0,1,0,2.1,123,58,506,False,8.0,123,48,90,,None,50,0,0,None,0,,200785.jpg,1.0,0,0,Adams,0.2,False,None,a,11,2,1.0,134,71,1,596,596,553,553,0.2,0.2,Adams,1
0,0,0,0,0,0,224995,None,,0,0,0,0,0.0,542,233,None,,0,3,0.0,0.0,0,Luis,0.0,0,0,0.0,542,233,508,False,0.0,541,232,0,Hamstring injury - Expected back 13 Aug,2022-08-01T17:30:04.996007Z,65,0,0,None,0,,224995.jpg,0.0,0,0,Sinisterra Lucumí,0.2,False,None,i,11,2,0.0,541,233,0,104,104,1699,1699,0.0,0.0,Sinisterra,0
0,0,0,None,None,0,433590,None,,0,0,0,0,0.0,230,92,None,,0,2,0.5,0.5,0,Cody,0.0,0,0,0.0,246,95,547,False,0.0,237,94,0,,None,40,0,0,None,0,,433590.jpg,0.0,0,0,Drameh,0.1,False,None,a,11,2,0.0,188,70,0,198,198,205,205,0.0,0.0,Drameh,0
0,0,0,None,None,0,547701,None,,0,0,0,0,0.0,411,150,None,,0,3,0.5,0.5,0,Archie,0.0,0,0,0.0,418,150,565,False,0.0,412,146,0,,None,45,0,0,None,0,,547701.jpg,0.0,0,0,Gray,0.0,False,None,a,11,2,0.0,389,137,0,148,148,11,11,0.0,0.0,Gray,0
0,0,1,None,None,0,15157,4,,0,0,0,0,4.7,90,54,None,,0,3,2.0,2.5,1,James,1.0,1,0,1.6,139,64,274,False,3.2,156,67,31,,None,45,0,0,1,0,,15157.jpg,1.0,0,0,Milner,0.8,False,None,a,12,14,8.0,77,48,1,2418,2418,2077,2077,0.2,0.2,Milner,0
0,0,14,None,None,0,56979,None,,0,0,0,0,29.8,18,14,3,,0,3,3.0,3.5,2,Jordan,2.0,2,0,5.1,50,29,275,False,8.2,121,47,90,,None,55,0,0,None,0,,56979.jpg,2.0,0,0,Henderson,1.2,False,None,a,12,14,13.0,62,37,2,2584,2584,3111,3111,0.4,0.4,Henderson,0
0,0,19,None,None,0,60914,None,,0,0,0,0,1.8,120,39,None,,0,2,4.0,4.5,1,Joel,1.0,2,0,3.2,93,29,276,False,30.4,31,11,90,,None,60,0,0,None,0,,60914.jpg,1.0,0,0,Matip,2.7,False,None,a,12,14,0.0,518,205,1,2281,2281,6249,6249,0.2,0.2,Matip,0
0,0,8,25,None,0,61558,None,,0,0,0,0,16.8,44,28,None,,0,3,0.8,3.5,1,Thiago,1.0,1,0,2.3,113,55,277,False,6.4,134,53,50,Hamstring injury - 25% chance of playing,2022-08-07T01:30:05.799195Z,55,0,0,None,0,,61558.jpg,1.0,0,0,Alcántara do Nascimento,2.2,False,None,d,12,14,0.0,481,194,1,4372,4372,22112,22112,0.2,0.2,Thiago,0
0,0,0,0,0,0,81880,None,,0,0,0,0,0.0,427,159,None,,0,3,0.0,0.0,0,Alex,0.0,0,0,0.0,433,158,278,False,0.0,427,154,0,Hamstring injury - Unknown return date,2022-07-29T22:30:04.881961Z,50,0,0,None,0,,81880.jpg,0.0,0,0,Oxlade-Chamberlain,0.0,False,None,i,12,14,0.0,405,146,0,18,18,120,120,0.0,0.0,Chamberlain,0
0,0,4,None,None,0,92217,None,,0,0,0,0,4.2,96,10,None,,0,4,3.6,4.1,1,Roberto,1.0,1,0,1.8,135,15,279,False,7.4,127,7,50,,None,80,0,0,None,0,,92217.jpg,1.0,0,0,Firmino,1.5,False,None,a,12,14,6.0,91,17,1,3233,3233,5908,5908,0.1,0.1,Firmino,0
0,0,12,None,None,0,97032,None,,0,0,0,0,0.8,147,51,None,,0,2,4.3,4.8,1,Virgil,1.0,2,0,1.9,133,51,280,False,16.4,71,36,90,,None,65,0,0,None,0,,97032.jpg,1.0,0,0,van Dijk,15.0,False,None,a,12,14,2.0,129,41,1,8099,8099,28025,28025,0.2,0.2,Van Dijk,0
0,0,11,None,None,0,116535,None,,0,0,0,0,0.0,498,54,None,,0,1,5.0,5.5,1,Alisson,1.0,2,0,0.8,169,13,281,False,8.2,122,13,90,,None,55,0,0,None,0,,116535.jpg,1.0,0,1,Ramses Becker,19.8,False,None,a,12,14,0.0,490,54,1,8316,8316,29121,29121,0.2,0.2,Alisson,0
0,0,12,None,None,0,116643,None,,0,0,0,0,4.3,92,56,2,,0,3,3.0,3.5,1,Fabio Henrique,1.0,1,0,1.6,145,66,282,False,9.8,112,42,58,,None,55,0,0,3,0,,116643.jpg,1.0,0,0,Tavares,1.1,False,None,a,12,14,2.0,124,67,1,2630,2630,4457,4457,0.2,0.2,Fabinho,0
1,2,34,None,None,0,118748,None,,0,0,0,0,20.3,36,23,None,,1,3,5.0,5.5,12,Mohamed,12.0,2,1,8.5,19,13,283,True,39.8,12,5,90,,None,130,0,0,2,0,,118748.jpg,12.0,0,0,Salah,61.8,False,None,a,12,14,25.0,33,19,12,39628,39628,6573,6573,0.9,0.9,Salah,0
0,0,4,None,None,0,122798,2,,0,0,0,0,7.8,84,27,None,,0,2,4.7,5.2,1,Andrew,1.0,2,0,2.9,98,33,284,False,13.2,96,49,90,,None,70,0,0,None,0,,122798.jpg,1.0,0,0,Robertson,12.6,False,None,a,12,14,8.0,85,18,1,6849,6849,17817,17817,0.1,0.1,Robertson,0
0,0,13,None,None,0,169187,1,,0,0,0,0,20.9,34,10,1,,0,2,5.0,5.5,1,Trent,1.0,2,0,3.5,84,25,285,False,12.2,100,50,90,,None,75,0,0,None,0,,169187.jpg,1.0,0,0,Alexander-Arnold,58.6,False,None,a,12,14,2.0,130,42,1,14043,14043,37621,37621,0.1,0.1,Alexander-Arnold,0
0,0,0,None,None,0,171287,None,,0,0,0,0,0.0,314,147,None,,0,2,2.9,3.4,0,Joseph,0.0,0,0,0.0,327,150,286,False,0.0,318,149,0,,None,45,0,0,None,0,,171287.jpg,0.0,0,0,Gomez,0.3,False,None,a,12,14,0.0,282,132,0,541,541,1399,1399,0.0,0.0,Gomez,0
0,0,0,75,75,0,175592,None,,0,0,0,0,0.0,456,176,None,,0,3,1.9,2.3,0,Naby,0.0,0,0,0.0,458,175,287,False,0.0,453,172,0,Illness - 75% chance of playing,2022-08-05T11:30:05.929697Z,50,0,0,None,0,,175592.jpg,0.0,0,0,Keita,0.1,False,None,d,12,14,0.0,439,166,0,42,42,1056,1056,0.0,0.0,Keita,0
0,0,0,0,0,0,194634,None,,0,0,0,0,0.0,563,57,None,,0,4,0.0,0.0,0,Diogo,0.0,0,0,0.0,563,57,288,False,0.0,563,57,0,Hamstring injury - Expected back 27 Aug,2022-07-15T16:30:04.902721Z,90,0,0,None,0,,194634.jpg,0.0,0,0,Teixeira da Silva,0.6,False,None,i,12,14,0.0,563,57,0,201,201,6448,6448,0.0,0.0,Diogo Jota,0
0,0,0,0,0,0,200720,None,,0,0,0,0,0.0,211,17,None,,0,1,0.0,0.0,0,Caoimhin,0.0,0,0,0.0,227,31,289,False,0.0,218,31,0,Muscle injury - Expected back 22 Aug,2022-07-29T22:30:04.925323Z,40,0,0,None,0,,200720.jpg,0.0,0,0,Kelleher,0.2,False,None,i,12,14,0.0,168,17,0,132,132,853,853,0.0,0.0,Kelleher,0
0,0,0,0,0,0,204716,None,,0,0,0,0,0.0,466,200,None,,0,2,0.0,0.0,0,Ibrahima,0.0,0,0,0.0,468,200,290,False,0.0,463,200,0,Knock - Unknown return date,2022-08-01T00:00:04.608818Z,50,0,0,None,0,,204716.jpg,0.0,0,0,Konaté,0.6,False,None,i,12,14,0.0,452,198,0,282,282,9947,9947,0.0,0.0,Konaté,0
0,0,0,0,0,0,206915,None,,0,0,0,0,0.0,470,186,None,,0,3,0.0,0.0,0,Curtis,0.0,0,0,0.0,472,185,291,False,0.0,467,182,0,Muscle injury - Unknown return date,2022-08-01T00:00:04.624957Z,50,0,0,None,0,,206915.jpg,0.0,0,0,Jones,0.0,False,None,i,12,14,0.0,456,177,0,5,5,128,128,0.0,0.0,Jones,0
0,0,0,0,0,0,214285,3,,0,0,0,0,0.0,334,158,None,,0,2,0.0,0.0,0,Konstantinos,0.0,0,0,0.0,345,160,292,False,0.0,336,159,0,Knock - Expected back 15 Aug,2022-08-05T11:30:05.986957Z,45,0,0,None,0,,214285.jpg,0.0,0,0,Tsimikas,0.1,False,None,i,12,14,0.0,307,148,0,34,34,1124,1124,0.0,0.0,Tsimikas,0
0,0,1,None,None,0,244731,None,,0,0,0,0,3.4,105,64,None,,0,3,3.7,4.2,2,Luis,2.0,2,0,2.5,107,52,293,False,0.0,560,242,77,,None,80,0,0,None,0,,244731.jpg,2.0,0,0,Díaz,21.0,False,None,a,12,14,24.0,38,22,2,17087,17087,42353,42353,0.2,0.2,Luis Díaz,0
0,0,3,None,None,0,444884,None,,0,0,0,0,13.1,62,38,None,,0,3,2.6,3.1,1,Harvey,1.0,1,0,2.1,124,59,294,False,4.0,152,63,39,,None,50,0,0,None,0,,444884.jpg,1.0,0,0,Elliott,0.2,False,None,a,12,14,4.0,103,56,1,664,664,531,531,0.2,0.2,Elliott,0
0,0,1,None,None,0,244858,None,,0,0,0,0,0.3,170,88,None,,0,3,3.0,3.5,1,Fábio,1.0,0,0,0.2,191,88,296,False,0.0,512,216,12,,None,55,0,0,None,0,,244858.jpg,1.0,0,0,Freitas Gouveia Carvalho,0.3,False,None,a,12,14,4.0,106,59,1,688,688,1355,1355,0.2,0.2,Carvalho,0
1,1,31,None,None,0,447203,None,,0,0,0,0,20.6,35,3,None,,0,4,4.0,4.5,9,Darwin,9.0,1,1,18.6,1,1,297,False,53.2,4,2,39,,None,90,0,0,None,0,,447203.jpg,9.0,0,0,Núñez Ribeiro,21.9,False,None,a,12,14,112.0,1,1,9,82404,82404,14171,14171,1.0,1.0,Darwin,0
0,0,0,None,None,0,489580,None,,0,0,0,0,0.0,241,102,None,,0,2,2.0,2.5,0,Calvin,0.0,0,0,0.0,257,105,298,False,0.0,248,104,0,,None,40,0,0,None,0,,489580.jpg,0.0,0,0,Ramsay,0.3,False,None,a,12,14,0.0,199,80,0,355,355,805,805,0.0,0.0,Ramsay,0
0,0,0,None,None,0,60706,None,,0,0,0,0,0.0,191,9,None,,0,1,2.0,2.5,0,Adrián,0.0,0,0,0.0,207,23,497,False,0.0,198,23,0,,None,40,0,0,None,0,,60706.jpg,0.0,0,0,San Miguel del Castillo,0.8,False,None,a,12,14,0.0,148,9,0,1119,1119,1629,1629,0.0,0.0,Adrián,0
0,0,0,0,0,0,219937,None,,0,0,0,0,0.0,219,86,None,,0,2,0.0,0.0,0,Rhys,0.0,0,0,0.0,235,89,498,False,0.0,226,88,0,Joined Blackpool on loan - Expected back 01 Jul,2022-07-19T23:00:04.376982Z,40,0,0,None,0,,219937.jpg,0.0,0,0,Williams,0.0,False,None,u,12,14,0.0,177,64,0,0,0,101,101,0.0,0.0,R.Williams,0
0,0,0,0,0,0,152898,None,,0,0,0,0,0.0,201,75,None,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,217,78,499,False,0.0,208,77,0,Transferred to Rangers - Unknown return date,2022-07-19T23:00:04.398981Z,40,0,0,None,0,,152898.jpg,0.0,0,0,Davies,0.0,False,None,u,12,14,0.0,158,52,0,0,0,92,92,0.0,0.0,Davies,0
0,0,0,None,None,0,444765,None,,0,0,0,0,0.0,234,95,None,,0,2,2.0,2.5,0,Sepp,0.0,0,0,0.0,250,98,500,False,0.0,241,97,0,,None,40,0,0,None,0,,444765.jpg,0.0,0,0,van den Berg,0.3,False,None,a,12,14,0.0,192,73,0,632,632,1069,1069,0.0,0.0,Van den Berg,0
0,0,0,None,None,0,197464,None,,0,0,0,0,0.0,208,80,None,,0,2,2.0,2.5,0,Nathaniel,0.0,0,0,0.0,224,83,501,False,0.0,215,82,0,,None,40,0,0,None,0,,197464.jpg,0.0,0,0,Phillips,0.3,False,None,a,12,14,0.0,165,57,0,435,435,852,852,0.0,0.0,Phillips,0
0,0,0,None,None,0,462491,None,,0,0,0,0,0.0,237,98,None,,0,2,2.0,2.5,0,Luke,0.0,0,0,0.0,253,101,563,False,0.0,244,100,0,,None,40,0,0,None,0,,462491.jpg,0.0,0,0,Chambers,0.0,False,None,a,12,14,0.0,195,76,0,55,55,7,7,0.0,0.0,Chambers,0
0,0,0,None,None,0,535928,None,,0,0,0,0,0.0,410,149,None,,0,3,2.0,2.5,0,Stefan,0.0,0,0,0.0,417,149,564,False,0.0,411,145,0,,None,45,0,0,None,0,,535928.jpg,0.0,0,0,Bajcetic,0.0,False,None,a,12,14,0.0,388,136,0,13,13,4,4,0.0,0.0,Bajcetic,0
0,0,25,None,None,1,58621,None,,0,0,0,0,0.0,424,187,None,,0,2,3.8,3.3,6,Kyle,6.0,0,0,0.0,431,188,299,False,0.0,425,188,64,,None,50,0,0,None,0,,58621.jpg,6.0,0,0,Walker,9.6,False,None,a,13,43,0.0,402,181,6,17928,17928,9560,9560,1.2,1.2,Walker,0
0,0,11,None,None,1,59859,None,,0,0,0,0,0.0,554,238,3,,0,3,4.1,3.6,3,Ilkay,3.0,0,0,0.0,554,238,300,False,0.0,553,237,64,,None,75,0,0,5,0,,59859.jpg,3.0,0,0,Gündogan,1.1,False,None,a,13,43,0.0,554,238,3,2060,2060,2160,2160,0.4,0.4,Gündogan,0
0,0,9,None,None,1,61366,1,,0,0,0,0,0.0,568,245,1,,0,3,5.2,4.7,3,Kevin,3.0,0,0,0.0,568,245,301,False,0.0,568,245,64,,None,120,0,0,3,0,,61366.jpg,3.0,0,0,De Bruyne,15.2,False,None,a,13,43,0.0,568,245,3,14759,14759,10515,10515,0.2,0.2,De Bruyne,0
0,0,0,None,None,0,97299,None,,0,0,0,0,0.0,495,205,None,,0,2,4.1,3.6,0,John,0.0,0,0,0.0,495,205,302,False,0.0,491,205,0,,None,55,0,0,None,0,,97299.jpg,0.0,0,0,Stones,3.1,False,None,a,13,43,0.0,487,204,0,2502,2502,5500,5500,0.0,0.0,Stones,0
0,0,0,None,None,0,103025,2,,0,0,0,0,0.0,556,240,2,,0,3,4.2,3.7,0,Riyad,0.0,0,0,0.0,556,240,303,False,0.0,555,239,0,,None,80,0,0,1,0,,103025.jpg,0.0,0,0,Mahrez,6.0,False,None,a,13,43,0.0,556,240,0,8837,8837,10419,10419,0.0,0.0,Mahrez,0
0,0,13,None,None,1,114283,None,,0,0,0,0,0.0,545,234,None,,0,3,3.9,3.4,3,Jack,3.0,0,0,0.0,545,234,305,False,0.0,544,233,64,,None,70,0,0,None,0,,114283.jpg,3.0,0,0,Grealish,4.3,False,None,a,13,43,0.0,544,234,3,7378,7378,5167,5167,0.4,0.4,Grealish,0
0,0,22,None,None,1,121145,None,,0,0,0,0,0.0,546,208,None,,0,2,5.2,4.7,5,João,5.0,0,0,0.0,546,208,306,False,0.0,545,208,64,,None,70,0,0,None,0,,121145.jpg,5.0,0,0,Cancelo,45.1,False,None,a,13,43,0.0,545,208,5,23992,23992,15780,15780,0.7,0.7,Cancelo,1
0,0,22,None,None,1,121160,None,,0,0,0,0,0.0,499,55,None,,0,1,5.5,5.0,6,Ederson,6.0,0,0,0.0,498,55,307,False,0.0,494,55,64,,None,55,0,0,None,0,,121160.jpg,6.0,0,1,Santana de Moraes,16.1,False,None,a,13,43,0.0,491,55,6,18365,18365,10431,10431,1.1,1.1,Ederson,0
0,0,27,None,None,1,126184,None,,0,0,0,0,0.0,443,195,None,,0,2,3.8,3.3,6,Nathan,6.0,0,0,0.0,446,195,308,False,0.0,441,195,64,,None,50,0,0,None,0,,126184.jpg,6.0,0,0,Aké,0.8,False,None,a,13,43,0.0,422,189,6,2521,2521,2079,2079,1.2,1.2,Aké,0
0,0,0,0,0,0,146941,None,,0,0,0,0,0.0,524,206,None,,0,2,0.0,0.0,0,Aymeric,0.0,0,0,0.0,524,206,309,False,0.0,522,206,0,Knee injury - Expected back 03 Sep,2022-07-29T14:00:04.447068Z,60,0,0,None,0,,146941.jpg,0.0,0,0,Laporte,0.7,False,None,i,13,43,0.0,521,206,0,130,130,6344,6344,0.0,0.0,Laporte,0
0,0,0,0,0,0,164484,None,,0,0,0,0,0.0,202,14,None,,0,1,0.0,0.0,0,Zack,0.0,0,0,0.0,218,28,310,False,0.0,209,28,0,Joined Middlesbrough on loan - Expected back 01 Jul,2022-07-19T23:00:04.232428Z,40,0,0,None,0,,164484.jpg,0.0,0,0,Steffen,0.0,False,None,u,13,43,0.0,159,14,0,0,0,194,194,0.0,0.0,Steffen,0
0,0,0,None,None,0,165809,None,,0,0,0,0,0.0,549,235,None,,0,3,3.9,3.4,0,Bernardo,0.0,0,0,0.0,549,235,311,False,0.0,548,234,0,,None,70,0,0,None,0,,165809.jpg,0.0,0,0,Veiga de Carvalho e Silva,8.3,False,None,a,13,43,0.0,548,235,0,11785,11785,15805,15805,0.0,0.0,Bernardo,0
0,0,24,None,None,1,171314,None,,0,0,0,0,0.0,526,207,None,,0,2,4.5,4.0,6,Rúben,6.0,0,0,0.0,526,207,312,False,0.0,524,207,64,,None,60,0,0,None,0,,171314.jpg,6.0,0,0,Gato Alves Dias,12.0,False,None,a,13,43,0.0,523,207,6,13975,13975,13672,13672,1.0,1.0,Dias,0
0,0,18,None,None,1,209244,3,,0,0,0,0,0.0,560,242,None,,0,3,4.2,3.7,3,Phil,3.0,0,0,0.0,560,242,314,False,0.0,559,241,64,,None,80,0,0,None,0,,209244.jpg,3.0,0,0,Foden,6.5,False,None,a,13,43,0.0,560,242,3,10348,10348,8979,8979,0.4,0.4,Foden,0
0,0,18,None,None,1,220566,None,,0,0,0,0,0.0,530,227,None,,0,3,3.7,3.2,3,Rodrigo,3.0,0,0,0.0,530,227,315,False,0.0,528,226,64,,None,60,0,0,None,0,,220566.jpg,3.0,0,0,Hernandez,2.9,False,None,a,13,43,0.0,528,226,3,5482,5482,7411,7411,0.5,0.5,Rodri,0
0,0,0,None,None,0,244851,None,,0,0,0,0,0.0,366,122,None,,0,3,2.5,2.0,0,Cole,0.0,0,0,0.0,375,122,316,False,0.0,367,117,0,,None,45,0,0,None,0,,244851.jpg,0.0,0,0,Palmer,0.2,False,None,a,13,43,0.0,342,108,0,475,475,564,564,0.0,0.0,Palmer,0
0,0,0,0,0,0,432714,None,,0,0,0,0,0.0,370,125,None,,0,3,0.0,0.0,0,James,0.0,0,0,0.0,379,125,317,False,0.0,371,120,0,Season-long loan to Sheffield United,2022-08-04T13:21:06.218126Z,45,0,0,None,0,,432714.jpg,0.0,0,0,McAtee,0.0,False,None,u,13,43,0.0,346,111,0,0,0,140,140,0.0,0.0,McAtee,0
0,0,28,None,None,1,223094,None,,0,0,0,0,0.0,567,60,None,,0,4,5.5,5.0,6,Erling,6.0,0,1,0.0,567,60,318,False,0.0,567,60,64,,None,115,0,0,None,0,,223094.jpg,6.0,0,0,Haaland,44.2,False,None,a,13,43,0.0,567,60,6,92196,92196,18797,18797,0.5,0.5,Haaland,0
0,0,0,None,None,0,461358,None,,0,0,0,0,0.0,543,48,None,,0,4,3.5,3.0,0,Julián,0.0,0,0,0.0,543,48,319,False,0.0,542,48,0,,None,65,0,0,None,0,,461358.jpg,0.0,0,0,Álvarez,3.1,False,None,a,13,43,0.0,542,47,0,8409,8409,11500,11500,0.0,0.0,Álvarez,0
0,0,0,None,None,0,439510,None,,0,0,0,0,0.0,231,93,None,,0,2,2.5,2.0,0,Luke,0.0,0,0,0.0,247,96,320,False,0.0,238,95,0,,None,40,0,0,None,0,,439510.jpg,0.0,0,0,Mbete-Tabu,0.1,False,None,a,13,43,0.0,189,71,0,209,209,355,355,0.0,0.0,Mbete,0
0,0,0,None,None,0,447880,None,,0,0,0,0,0.0,235,96,None,,0,2,2.5,2.0,0,Josh,0.0,0,0,0.0,251,99,322,False,0.0,242,98,0,,None,40,0,0,None,0,,447880.jpg,0.0,0,0,Wilson-Esbrand,0.6,False,None,a,13,43,0.0,193,74,0,1677,1677,1874,1874,0.0,0.0,Wilson-Esbrand,0
0,0,0,None,None,0,463034,None,,0,0,0,0,0.0,392,30,None,,0,4,2.5,2.0,0,Liam,0.0,0,0,0.0,399,29,323,False,0.0,393,27,0,,None,45,0,0,None,0,,463034.jpg,0.0,0,0,Delap,0.7,False,None,a,13,43,0.0,370,27,0,2044,2044,2295,2295,0.0,0.0,Delap,0
0,0,0,None,None,0,88248,None,,0,0,0,0,0.0,193,10,None,,0,1,2.5,2.0,0,Stefan,0.0,0,0,0.0,209,24,324,False,0.0,200,24,0,,None,40,0,0,None,0,,88248.jpg,0.0,0,0,Ortega Moreno,0.5,False,None,a,13,43,0.0,150,10,0,660,660,943,943,0.0,0.0,Ortega,0
0,0,0,None,None,0,155405,None,,0,0,0,0,0.0,448,169,None,,0,3,3.1,2.6,0,Kalvin,0.0,0,0,0.0,450,168,325,False,0.0,445,165,0,,None,50,0,0,None,0,,155405.jpg,0.0,0,0,Phillips,0.6,False,None,a,13,43,0.0,428,158,0,1492,1492,2091,2091,0.0,0.0,Phillips,0
0,0,0,None,None,0,17601,None,,0,0,0,0,0.0,181,1,None,,0,1,2.5,2.0,0,Scott,0.0,0,0,0.0,197,15,502,False,0.0,188,15,0,,None,40,0,0,None,0,,17601.jpg,0.0,0,0,Carson,0.2,False,None,a,13,43,0.0,138,1,0,159,159,244,244,0.0,0.0,Carson,0
0,0,3,None,None,0,14937,None,,0,0,0,0,0.0,566,59,1,,0,4,4.1,4.1,1,Cristiano Ronaldo,1.0,0,0,0.0,566,59,326,False,0.0,566,59,37,,None,105,0,0,1,0,,14937.jpg,1.0,0,0,dos Santos Aveiro,5.1,False,None,a,14,1,0.0,566,59,1,7997,7997,14934,14934,0.1,0.1,Ronaldo,0
0,0,11,None,None,0,51940,None,,0,0,0,0,0.0,420,47,None,,0,1,3.6,3.6,1,David,1.0,2,0,0.0,427,54,327,False,0.0,421,54,90,,None,50,0,0,None,0,,51940.jpg,1.0,0,2,De Gea Quintana,8.1,False,None,a,14,1,0.0,398,47,1,10192,10192,15596,15596,0.2,0.2,De Gea,0
0,0,0,None,None,0,76359,None,,0,0,0,0,0.0,192,70,None,,0,2,1.5,1.5,0,Phil,0.0,0,0,0.0,208,73,328,False,0.0,199,72,0,,None,40,0,0,None,0,,76359.jpg,0.0,0,0,Jones,0.4,False,None,a,14,1,0.0,149,47,0,846,846,1070,1070,0.0,0.0,Jones,0
0,0,0,None,None,0,90152,None,,0,0,0,0,0.0,432,191,None,,0,2,2.8,2.8,0,Raphaël,0.0,0,0,0.0,437,191,329,False,0.0,431,191,0,,None,50,0,0,None,0,,90152.jpg,0.0,0,0,Varane,2.1,False,None,a,14,1,0.0,410,185,0,3149,3149,8673,8673,0.0,0.0,Varane,0
0,0,14,None,None,0,95658,None,,0,0,0,0,0.0,435,193,None,,0,2,2.8,2.8,0,Harry,0.0,2,0,0.0,440,193,330,False,0.0,434,193,90,,None,50,0,0,None,0,,95658.jpg,0.0,0,0,Maguire,1.1,False,None,a,14,1,0.0,414,187,0,2212,2212,3184,3184,0.0,0.0,Maguire,1
0,0,6,None,None,0,101582,None,,0,0,0,0,0.0,496,203,None,,0,3,2.5,2.5,1,Frederico,1.0,2,0,0.0,496,203,331,False,0.0,492,201,52,,None,55,0,0,None,0,,101582.jpg,1.0,0,0,Rodrigues de Paula Santos,1.1,False,None,a,14,1,0.0,488,199,1,3178,3178,4382,4382,0.2,0.2,Fred,0
0,0,13,None,None,0,106760,3,,0,0,0,0,0.0,438,194,None,,0,2,2.8,2.8,0,Luke,0.0,2,0,0.0,441,194,332,False,0.0,435,194,89,,None,50,0,0,None,0,,106760.jpg,0.0,0,0,Shaw,1.1,False,None,a,14,1,0.0,417,188,0,2118,2118,2907,2907,0.0,0.0,Shaw,1
0,0,14,None,None,0,141746,1,,0,0,0,0,0.0,565,244,2,,0,3,3.7,3.7,2,Bruno,2.0,2,0,0.0,565,244,333,False,0.0,565,244,89,,None,100,0,0,2,0,,141746.jpg,2.0,0,0,Borges Fernandes,3.5,False,None,a,14,1,0.0,565,244,2,3062,3062,6484,6484,0.2,0.2,Fernandes,0
0,0,0,0,0,0,152590,2,,0,0,0,0,0.0,446,196,3,,0,2,0.0,0.0,0,Alex,0.0,0,0,0.0,448,196,334,False,0.0,443,196,0,Joined Sevilla on loan - Expected back 01 Jul,2022-08-04T16:30:05.499124Z,50,0,0,None,0,,152590.jpg,0.0,0,0,Telles,0.1,False,None,u,14,1,0.0,426,190,0,0,0,1799,1799,0.0,0.0,Telles,0
0,0,-1,None,None,0,176297,None,,0,0,0,0,0.0,540,232,None,,0,3,2.8,2.8,2,Marcus,2.0,2,0,0.0,540,232,335,False,0.0,539,231,90,,None,65,0,0,3,0,,176297.jpg,2.0,0,0,Rashford,12.0,False,None,a,14,1,0.0,539,232,2,15255,15255,22823,22823,0.3,0.3,Rashford,0
